# 0: Workload (cyc.)
# 1: Nb. ISR
# 2: Nb. POLL
# 3: Average
# 4: StdDev
# 5: 5th ptile
# 6: 95th ptile
# 7: Min
# 8: Max
2000 228 228 2092.058638 362.071795 2039 2351 2039 8550
4000 228 228 4145.273496 584.784218 4039 4392 4039 11088
6000 246 246 6197.894875 740.988258 6039 6392 6039 14017
8000 254 254 8250.277438 865.646698 8039 8392 8039 16442
10000 248 248 10301.743817 947.012383 10039 10392 10039 20133
12000 250 250 12357.707106 1079.223605 12039 12392 12039 23083
14000 250 250 14395.162481 1130.081862 14039 14392 14039 24822
16000 284 284 16444.362140 1220.518441 16039 16392 16039 40224
18000 269 269 18493.965352 1294.294057 18039 18392 18039 29080
20000 247 247 20544.802803 1368.186747 20039 20671 20039 48224
22000 296 297 22594.511130 1437.238368 22039 22671 22039 32864
24000 231 231 24649.368738 1506.594525 24039 27532 24039 56224
26000 229 229 26705.815107 1570.248264 26039 32945 26039 37144
28000 249 249 28754.848078 1628.330444 28039 34945 28039 39135
30000 239 239 30801.436624 1682.918541 30319 36945 30039 41126
32000 231 231 32849.375633 1734.411100 32319 38945 32319 43141
34000 239 239 34897.334805 1804.034964 34319 40945 34319 45135
36000 231 231 36946.822801 1855.380919 36319 42954 36319 47144
38000 359 359 39007.109568 1938.266961 38319 44954 38319 49369
40000 242 242 41046.281497 1959.399632 40319 47225 40319 51272
42000 273 273 43102.058477 2035.153994 42319 49234 42319 53144
44000 254 254 45136.020411 2049.290240 44319 51234 44319 55363
46000 225 225 47177.813776 2080.455817 46319 53234 46319 57479
48000 248 248 49220.662259 2117.846742 48319 55234 48319 59491
50000 239 239 51269.403167 2151.087155 50319 57234 50319 61354
52000 237 237 53311.360657 2191.235819 52319 59234 52319 63607
54000 219 219 55356.373041 2218.644981 54319 61234 54319 65634
56000 227 227 57402.853670 2255.237733 56319 63234 56319 67634
58000 222 222 59440.114483 2290.988265 58328 65234 58319 69598
60000 220 220 61491.011064 2321.620300 60599 67234 60319 71625
62000 214 214 63542.484673 2384.035510 62599 69243 62599 73421
64000 228 228 65589.238427 2400.491922 64599 71514 64599 75631
66000 223 223 67640.263479 2428.603304 66599 73514 66599 77433
68000 228 229 69687.191130 2463.690341 68599 75514 68599 79631
70000 218 218 71735.929204 2497.908529 70599 77514 70599 81433
72000 224 224 73792.577901 2542.565284 72599 79523 72599 83433
74000 225 225 75827.611122 2556.824188 74599 81523 74599 85643
76000 230 230 77880.955294 2584.754043 76599 83523 76599 87433
78000 220 220 79912.804721 2598.141588 78599 85523 78599 89652
80000 214 214 81953.626109 2605.911137 80599 87523 80599 91433
82000 222 222 84026.992888 2659.485124 82599 89523 82599 93704
84000 221 221 86061.923874 2671.889556 84608 91523 84599 95704
86000 230 230 88117.380993 2711.676494 86608 93523 86599 97713
88000 218 218 90176.209273 2735.301069 88608 95523 88599 99710
90000 201 201 92219.482443 2755.202928 90888 97523 90599 101710
92000 210 210 94272.037767 2791.965461 92888 99794 92879 103713
94000 220 220 96317.600084 2812.016711 94888 101803 94879 105893
96000 222 222 98363.787757 2831.081100 96888 103803 96879 107923
98000 217 217 100408.942935 2854.602500 98888 105803 98879 109713
100000 227 227 102459.022825 2881.520780 100888 107803 100879 111713
102000 221 221 104498.695225 2895.116265 102888 109803 102879 113911
104000 224 224 106561.295589 2947.010933 104888 111803 104879 115713
106000 215 215 108598.808894 2936.884297 106888 113803 106879 117911
108000 228 228 110656.302809 2968.691688 108888 115803 108879 119911
110000 223 223 112703.668723 2983.050306 110888 117803 110879 121920
112000 221 221 114748.573465 2999.082822 112888 119812 112879 123984
114000 208 208 116797.393484 3021.679090 114888 121812 114879 126200
116000 223 223 118844.834314 3029.748589 116888 123812 116879 127993
118000 223 223 120895.965676 3042.850330 118897 125812 118879 130200
120000 223 223 122944.811419 3071.892873 121168 128083 120879 131984
122000 220 220 124994.332068 3093.715990 123168 130083 123159 134173
124000 211 211 127044.252866 3113.780280 125168 132092 125159 136191
126000 212 212 129087.150409 3125.273933 127168 134092 127159 138212
128000 219 219 131142.232852 3162.982284 129168 136092 129159 139993
130000 217 217 133185.249307 3161.109801 131168 138092 131159 141993
132000 222 222 135236.693327 3185.149722 133168 140092 133159 144185
134000 221 221 137280.288606 3189.397195 135168 142092 135159 146194
136000 217 217 139330.358256 3206.170683 137168 144092 137159 148203
138000 213 213 141380.084671 3219.395600 139168 146101 139159 150002
140000 216 216 143429.135663 3240.892351 141168 148101 141159 152002
142000 215 215 145476.437595 3245.728972 143168 150101 143159 154261
144000 212 212 147525.044868 3253.741439 145177 152101 145159 156270
146000 215 215 149573.679756 3273.668387 147177 154354 147168 158282
148000 216 216 151625.081056 3282.633280 149177 156366 149159 160462
150000 219 219 153668.841741 3292.428059 151448 158372 151168 162282
152000 215 215 155714.337109 3310.909699 153448 160372 153448 164002
154000 209 209 157768.128023 3325.214109 155448 162372 155448 166282
156000 220 220 159813.967889 3328.322905 157448 164372 157448 168462
158000 215 215 161864.992434 3353.708397 159448 166381 159448 170489
160000 212 212 163909.711792 3355.167119 161448 168381 161448 172474
162000 213 214 165957.974414 3371.622074 163457 170381 163448 174282
164000 200 200 167996.150044 3256.458774 165457 172642 165448 174537
166000 209 209 170062.604620 3397.818850 167457 174381 167448 178282
168000 214 214 172101.656092 3398.439740 169457 176390 169448 180480
170000 213 213 174154.421425 3407.670789 171457 178390 171448 182273
172000 209 209 176203.050915 3409.418192 173457 180381 173448 184535
174000 216 216 178250.796422 3427.663328 175457 182642 175448 186553
176000 211 211 180299.727216 3438.657229 177457 184642 177448 188562
178000 228 229 182354.023025 3445.054215 179466 186652 179448 190562
180000 211 211 184407.520893 3451.481633 181737 188661 181448 192781
182000 204 204 186436.921961 3450.290021 183737 190661 183728 194562
184000 212 212 188489.818774 3466.371243 185737 192661 185728 196772
186000 214 214 190540.465568 3463.406464 187737 194661 187728 198553
188000 210 210 192593.606495 3485.538671 189737 196670 189728 200562
190000 209 209 194640.866229 3496.072866 191737 198670 191728 202772
192000 216 216 196689.936076 3503.930189 193737 200922 193728 204781
194000 206 206 198736.665579 3508.994330 195737 202922 195728 206562
196000 209 209 200784.766186 3514.116186 197737 204922 197728 208562
198000 215 215 202844.158485 3517.611193 199737 206931 199728 210562
200000 208 208 204880.819341 3523.976534 201737 208931 201728 212772
