# 0: Workload (cyc.)
# 1: Nb. ISR
# 2: Nb. POLL
# 3: Average
# 4: StdDev
# 5: 5th ptile
# 6: 95th ptile
# 7: Min
# 8: Max
2000 250 250 2091.436572 361.859681 2039 2351 2039 8550
4000 250 251 4143.297146 571.187576 4039 4392 4039 10970
6000 252 253 6195.025633 723.304030 6039 6392 6039 12956
8000 289 290 8246.217460 845.403603 8039 8392 8039 14979
10000 275 275 10297.113831 948.906881 10039 10392 10039 17705
12000 272 273 12349.135814 1042.166533 12039 12392 12039 19715
14000 283 283 14389.379859 1099.123918 14039 14392 14039 36224
16000 271 271 16436.310757 1184.950473 16039 16392 16039 40224
18000 264 264 18484.469542 1245.023262 18039 18392 18039 25731
20000 254 254 20533.011484 1307.417301 20039 20671 20039 27731
22000 239 239 22582.656500 1366.430518 22039 22671 22039 29959
24000 250 251 24633.087284 1424.476142 24039 27447 24039 31731
26000 243 243 26689.255970 1497.567319 26039 32541 26039 33960
28000 260 260 28739.660545 1555.114373 28039 34945 28039 36002
30000 220 220 30781.440861 1599.283931 30319 36945 30039 38011
32000 234 234 32831.441265 1660.818810 32319 38945 32319 40011
34000 234 234 34876.297095 1707.724962 34319 40945 34319 42011
36000 212 212 36931.322658 1782.166426 36319 42954 36319 44011
38000 224 224 38975.856662 1819.859528 38319 44954 38319 46239
40000 222 222 41024.674680 1873.309750 40319 47225 40319 48157
42000 230 230 43072.708330 1915.132927 42319 49234 42319 50248
44000 213 213 45111.425320 1953.347046 44319 51234 44319 52248
46000 224 224 47152.484840 1995.145007 46319 53234 46319 54230
48000 216 216 49191.522117 2013.737803 48319 55234 48319 56148
50000 212 214 51239.099388 2053.671921 50319 57234 50319 58148
52000 209 210 53282.457222 2084.834450 52319 59234 52319 60240
54000 224 224 55327.177749 2118.546820 54319 61234 54319 62501
56000 224 224 57373.609712 2150.896584 56319 63234 56319 64501
58000 229 229 59410.160587 2180.836347 58328 65234 58319 66519
60000 200 200 61466.293115 2235.427598 60599 67234 60319 68002
62000 223 223 63505.610355 2250.062715 62599 69243 62599 70528
64000 222 222 65555.272061 2285.137051 64599 71326 64599 72300
66000 207 207 67600.799528 2312.704966 66599 73514 66599 74300
68000 218 218 69650.635800 2347.984191 68599 75514 68599 76309
70000 216 216 71697.238521 2388.049768 70599 77514 70599 78309
72000 223 223 73743.978775 2407.535659 72599 79523 72599 80309
74000 200 200 75805.003897 2466.023377 74599 81523 74599 82291
76000 217 217 77836.664723 2463.446415 76599 83523 76599 84309
78000 214 214 79866.587155 2475.004482 78599 85523 78599 86309
80000 215 215 81903.409256 2471.514955 80599 87523 80599 88309
82000 214 214 83977.128662 2530.049957 82599 89523 82599 90309
84000 215 215 85993.934615 2511.677722 84608 91523 84599 92589
86000 215 217 88072.129566 2575.191834 86608 93523 86599 94589
88000 206 206 90117.411373 2596.941366 88608 95523 88599 96580
90000 216 216 92163.815859 2617.125745 90888 97523 90599 98571
92000 225 225 94206.770886 2637.077574 92888 99794 92879 100817
94000 206 206 96262.564516 2676.389439 94888 101803 94879 102580
96000 212 212 98311.207526 2696.250047 96888 103803 96879 104580
98000 201 201 100352.024210 2715.883654 98888 105803 98879 106580
100000 210 210 102404.581364 2738.025205 100888 107803 100879 108580
102000 218 218 104446.863628 2755.057089 102888 109803 102879 110589
104000 215 216 106499.359741 2790.717816 104888 111803 104879 112580
106000 212 212 108537.486731 2803.967296 106888 113803 106879 114589
108000 213 213 110591.678903 2816.223108 108888 115812 108879 116809
110000 217 217 112640.079340 2832.440732 110888 117812 110879 118589
112000 202 202 114686.358073 2850.800556 112888 119812 112879 120580
114000 206 206 116735.703217 2871.189637 114888 121812 114879 122851
116000 208 208 118781.951553 2880.909828 116888 123812 116879 124851
118000 211 211 120836.647908 2905.165403 118897 125812 118879 126869
120000 206 206 122876.093268 2913.296547 121168 128083 120879 128851
122000 201 201 124924.726457 2932.979593 123168 130083 123159 130860
124000 208 208 126969.986488 2949.578112 125168 132083 125159 132860
126000 215 215 129048.206073 3584.543722 127168 134092 127159 263466
128000 200 200 131068.800567 2988.855399 129168 136092 129159 136869
130000 212 212 133114.197006 3002.133502 131168 138092 131159 139097
132000 207 207 135159.547803 3014.758025 133168 140092 133159 140869
134000 219 219 137208.713845 3032.594084 135168 142092 135159 142869
136000 206 206 139251.625060 3038.809906 137168 144092 137159 144869
138000 207 207 141300.847093 3056.209378 139168 146101 139159 146869
140000 206 206 143348.372321 3069.441098 141168 148101 141159 148869
142000 210 210 145396.147003 3079.639995 143177 150092 143159 150869
144000 210 210 147442.002166 3087.396631 145177 152101 145159 153149
146000 203 203 149490.965651 3098.628445 147177 154191 147168 155140
148000 204 204 151544.833814 3117.157814 149177 156363 149159 157149
150000 204 204 153589.534492 3121.439713 151448 158372 151168 159158
152000 205 205 155635.699731 3137.675671 153448 160372 153448 161158
154000 210 210 157683.996188 3161.915479 155448 162372 155448 163158
156000 207 207 159727.899738 3163.249349 157448 164372 157448 165158
158000 213 213 161774.089804 3170.922032 159448 166381 159448 167149
160000 210 210 163820.001414 3184.022050 161448 168381 161448 169149
162000 211 211 165865.503652 3191.080504 163457 170381 163448 171368
164000 207 207 167919.242934 3208.373043 165457 172381 165448 173369
166000 207 207 169969.156103 3220.297240 167457 174381 167448 175149
168000 203 203 172015.059688 3225.298115 169457 176381 169448 177149
170000 202 203 174058.058408 3229.071111 171457 178381 171448 179149
172000 212 212 176106.876044 3232.045191 173457 180381 173448 181158
174000 205 205 178157.712573 3245.070901 175457 182464 175448 183378
176000 212 212 180198.918856 3244.903931 177457 184642 177448 185429
178000 210 210 182250.427000 3255.756178 179466 186660 179448 187438
180000 206 206 184294.415832 3261.975637 181737 188661 181448 189438
182000 205 205 186333.018156 3264.712406 183737 190661 183728 191438
184000 202 202 188384.138379 3280.351699 185737 192661 185728 193438
186000 210 210 190438.637872 3290.586843 187737 194661 187728 195438
188000 212 212 192488.668492 3295.858564 189737 196670 189728 197438
190000 204 204 194529.045775 3301.518023 191737 198670 191728 199438
192000 204 204 196580.409831 3307.349099 193737 200670 193728 201438
194000 206 206 198626.557021 3317.340274 195737 202922 195728 203649
196000 208 208 200672.792942 3316.007103 197737 204922 197728 205438
198000 207 207 202725.989341 3326.541289 199737 206922 199728 207438
200000 210 210 204761.386761 3324.719048 201737 208922 201728 209438
